COH_CIDI,CODIGO_CARRERA,NIVEL_GLOBAL_2,ANHO_ING,anho_op_arriba,0,1,tasa
1,DIPEAI,DIPLOMADO,2021,2022,64.0,,
1,DIPEAI,DIPLOMADO,2022,2522,18.0,14.0,0.4375
1,DIPEAI,DIPLOMADO,2023,2523,3.0,60.0,0.9523809523809523
1,DIPEAI,DIPLOMADO,2024,2524,,10.0,
1,DIPEAI,DIPLOMADO,2025,2525,2.0,21.0,0.9130434782608695
1,DIPEAV,DIPLOMADO,2018,2019,1.0,5.0,0.8333333333333334
1,DIPECC,DIPLOMADO,2023,2523,2.0,6.0,0.75
1,DIPEDEP,DIPLOMADO,2021,2521,32.0,1.0,0.030303030303030304
1,DIPEDEP,DIPLOMADO,2022,2522,17.0,17.0,0.5
1,DIPEDEP,DIPLOMADO,2023,2523,8.0,56.0,0.875
1,DIPEDEP,DIPLOMADO,2024,2524,5.0,42.0,0.8936170212765957
1,DIPEDEP,DIPLOMADO,2025,2525,2.0,8.0,0.8
1,DIPEDII,DIPLOMADO,2023,2523,1.0,4.0,0.8
1,DIPEDSC,DIPLOMADO,2020,2520,14.0,,
1,DIPEDSC,DIPLOMADO,2021,2521,55.0,1.0,0.017857142857142856
1,DIPEDSC,DIPLOMADO,2022,2522,19.0,48.0,0.7164179104477612
1,DIPEDSC,DIPLOMADO,2023,2523,4.0,21.0,0.84
1,DIPEDSC,DIPLOMADO,2024,2524,22.0,66.0,0.75
1,DIPEDSC,DIPLOMADO,2025,2525,71.0,20.0,0.21978021978021978
1,DIPEEC,DIPLOMADO,2021,2022,14.0,,
1,DIPEEC,DIPLOMADO,2022,2023,6.0,1.0,0.14285714285714285
1,DIPEEOP,DIPLOMADO,2025,2525,1.0,22.0,0.9565217391304348
1,DIPEEP,DIPLOMADO,2024,2524,,15.0,
1,DIPEEP,DIPLOMADO,2025,2525,16.0,12.0,0.42857142857142855
1,DIPEESCL,DIPLOMADO,2020,2021,6.0,,
1,DIPEESCL,DIPLOMADO,2021,2521,4.0,5.0,0.5555555555555556
1,DIPEESP,DIPLOMADO,2015,2016,7.0,,
1,DIPEESP,DIPLOMADO,2016,2017,6.0,,
1,DIPEESP,DIPLOMADO,2017,2018,9.0,,
1,DIPEFF,DIPLOMADO,2022,2522,7.0,53.0,0.8833333333333333
1,DIPEFI,DIPLOMADO,2018,2019,5.0,,
1,DIPEFI,DIPLOMADO,2019,2020,10.0,,
1,DIPEFP,DIPLOMADO,2016,2017,6.0,,
1,DIPEG,DIPLOMADO,2007,2008,14.0,,
1,DIPEG,DIPLOMADO,2008,2009,22.0,,
1,DIPEG,DIPLOMADO,2009,2010,19.0,,
1,DIPEG,DIPLOMADO,2010,2011,6.0,,
1,DIPEG,DIPLOMADO,2014,2015,2.0,,
1,DIPEG,DIPLOMADO,2015,2016,2.0,,
1,DIPEG,DIPLOMADO,2016,2017,1.0,,
1,DIPEG,DIPLOMADO,2017,2018,3.0,,
1,DIPEG,DIPLOMADO,2018,2019,2.0,,
1,DIPEG,DIPLOMADO,2019,2020,,4.0,
1,DIPEG,DIPLOMADO,2020,2021,11.0,,
1,DIPEG,DIPLOMADO,2021,2022,2.0,,
1,DIPEG,DIPLOMADO,2023,2024,1.0,3.0,0.75
1,DIPEG,DIPLOMADO,2025,2525,10.0,,
1,DIPEGA,DIPLOMADO,2012,2013,2.0,,
1,DIPEGA,DIPLOMADO,2014,2015,8.0,,
1,DIPEGA,DIPLOMADO,2016,2017,4.0,,
1,DIPEGA,DIPLOMADO,2017,2018,2.0,,
1,DIPEGA,DIPLOMADO,2018,2019,3.0,,
1,DIPEGA,DIPLOMADO,2019,2020,1.0,2.0,0.6666666666666666
1,DIPEGA,DIPLOMADO,2023,2024,,3.0,
1,DIPEGA,DIPLOMADO,2023,2523,13.0,,
1,DIPEGA,DIPLOMADO,2024,2524,8.0,,
1,DIPEGA,DIPLOMADO,2025,2525,3.0,,
1,DIPEGAM,DIPLOMADO,2019,2020,16.0,,
1,DIPEGAM,DIPLOMADO,2020,2021,37.0,,
1,DIPEGAM,DIPLOMADO,2021,2022,49.0,,
1,DIPEGAM,DIPLOMADO,2022,2023,30.0,,
1,DIPEGAM,DIPLOMADO,2023,2024,14.0,,
1,DIPEGBO,DIPLOMADO,2024,2524,5.0,19.0,0.7916666666666666
1,DIPEGBO,DIPLOMADO,2025,2525,4.0,16.0,0.8
1,DIPEGC,DIPLOMADO,2009,2010,19.0,,
1,DIPEGC,DIPLOMADO,2010,2011,14.0,,
1,DIPEGC,DIPLOMADO,2011,2012,15.0,,
1,DIPEGC,DIPLOMADO,2012,2013,33.0,,
1,DIPEGC,DIPLOMADO,2013,2014,27.0,,
1,DIPEGC,DIPLOMADO,2014,2015,37.0,,
1,DIPEGC,DIPLOMADO,2015,2016,48.0,,
1,DIPEGC,DIPLOMADO,2016,2017,38.0,,
1,DIPEGC,DIPLOMADO,2017,2018,,2.0,
1,DIPEGC,DIPLOMADO,2018,2019,54.0,,
1,DIPEGC,DIPLOMADO,2019,2519,30.0,,
1,DIPEGCO,DIPLOMADO,2015,2016,23.0,,
1,DIPEGCO,DIPLOMADO,2018,2019,10.0,,
1,DIPEGCO,DIPLOMADO,2020,2021,5.0,,
1,DIPEGCO,DIPLOMADO,2022,2522,4.0,4.0,0.5
1,DIPEGCO,DIPLOMADO,2024,2524,13.0,,
1,DIPEGCR,DIPLOMADO,2007,2008,74.0,,
1,DIPEGDO,DIPLOMADO,2022,2522,1.0,9.0,0.9
1,DIPEGE,DIPLOMADO,2015,2016,22.0,,
1,DIPEGEES,DIPLOMADO,2023,2523,1.0,10.0,0.9090909090909091
1,DIPEGES,DIPLOMADO,2023,2523,8.0,33.0,0.8048780487804879
1,DIPEGES,DIPLOMADO,2024,2524,5.0,,
1,DIPEGM,DIPLOMADO,2014,2015,18.0,,
1,DIPEGM,DIPLOMADO,2015,2016,26.0,,
1,DIPEGM,DIPLOMADO,2016,2017,22.0,,
1,DIPEGM,DIPLOMADO,2017,2018,11.0,,
1,DIPEGM,DIPLOMADO,2018,2019,11.0,,
1,DIPEGMU,DIPLOMADO,2023,2523,,37.0,
1,DIPEGMU,DIPLOMADO,2024,2524,2.0,17.0,0.8947368421052632
1,DIPEGMU,DIPLOMADO,2025,2525,19.0,,
1,DIPEGR,DIPLOMADO,2018,2518,21.0,,
1,DIPEHID,DIPLOMADO,2020,2021,18.0,,
1,DIPEHID,DIPLOMADO,2021,2022,19.0,,
1,DIPEHID,DIPLOMADO,2022,2023,4.0,,
1,DIPEHID,DIPLOMADO,2023,2024,3.0,26.0,0.896551724137931
1,DIPEIL,DIPLOMADO,2016,2017,29.0,,
1,DIPEIL,DIPLOMADO,2017,2018,11.0,,
1,DIPEIL,DIPLOMADO,2018,2019,2.0,20.0,0.9090909090909091
1,DIPEIL,DIPLOMADO,2019,2020,14.0,,
1,DIPEIL,DIPLOMADO,2021,2521,23.0,,
1,DIPEIL,DIPLOMADO,2023,2523,,2.0,
1,DIPELE,DIPLOMADO,2018,2019,8.0,,
1,DIPELNL,DIPLOMADO,2012,2013,18.0,,
1,DIPELNL,DIPLOMADO,2013,2014,21.0,,
1,DIPEMA,DIPLOMADO,2011,2012,18.0,,
1,DIPEMP,DIPLOMADO,2017,2018,74.0,,
1,DIPEN,DIPLOMADO,2024,2524,,2.0,
1,DIPENAF,DIPLOMADO,2020,2021,22.0,,
1,DIPENAF,DIPLOMADO,2021,2022,30.0,,
1,DIPENAF,DIPLOMADO,2022,2023,8.0,,
1,DIPENAF,DIPLOMADO,2023,2523,2.0,10.0,0.8333333333333334
1,DIPENAF,DIPLOMADO,2024,2524,9.0,2.0,0.18181818181818182
1,DIPENM,DIPLOMADO,2014,2015,7.0,,
1,DIPEOGM,DIPLOMADO,2021,2521,17.0,8.0,0.32
1,DIPEOGM,DIPLOMADO,2022,2522,4.0,38.0,0.9047619047619048
1,DIPEOGM,DIPLOMADO,2023,2523,8.0,18.0,0.6923076923076923
1,DIPEOGM,DIPLOMADO,2024,2524,7.0,18.0,0.72
1,DIPEOGM,DIPLOMADO,2025,2525,15.0,,
1,DIPEPA,DIPLOMADO,2025,2525,12.0,13.0,0.52
1,DIPEPC,DIPLOMADO,2007,2008,23.0,,
1,DIPEPC,DIPLOMADO,2008,2009,20.0,,
1,DIPEPDD,DIPLOMADO,2014,2015,24.0,,
1,DIPEPI,DIPLOMADO,2010,2011,7.0,,
1,DIPEPPM,DIPLOMADO,2023,2523,1.0,17.0,0.9444444444444444
1,DIPEPR,DIPLOMADO,2020,2021,4.0,,
1,DIPEPR,DIPLOMADO,2021,2521,4.0,,
1,DIPEPR,DIPLOMADO,2022,2522,1.0,,
1,DIPEPR,DIPLOMADO,2023,2523,2.0,,
1,DIPEREG,DIPLOMADO,2007,2008,7.0,,
1,DIPERGE,DIPLOMADO,2020,2021,51.0,,
1,DIPERNC,DIPLOMADO,2019,2020,12.0,,
1,DIPERNC,DIPLOMADO,2021,2022,14.0,,
1,DIPERNC,DIPLOMADO,2022,2023,21.0,5.0,0.19230769230769232
1,DIPERNC,DIPLOMADO,2023,2024,1.0,10.0,0.9090909090909091
1,DIPERNC,DIPLOMADO,2024,2524,12.0,,
1,DIPERNC,DIPLOMADO,2025,2525,28.0,,
1,DIPESA,DIPLOMADO,2017,2018,58.0,,
1,DIPESEP,DIPLOMADO,2013,2014,23.0,,
1,DIPESES,DIPLOMADO,2012,2013,11.0,,
1,DIPESES,DIPLOMADO,2013,2014,18.0,,
1,DIPESES,DIPLOMADO,2014,2015,18.0,,
1,DIPESES,DIPLOMADO,2015,2016,14.0,,
1,DIPESES,DIPLOMADO,2019,2020,30.0,,
1,DIPESES,DIPLOMADO,2020,2021,23.0,,
1,DIPESM,DIPLOMADO,2021,2022,9.0,,
1,DIPESSO,DIPLOMADO,2024,2524,1.0,,
1,DIPESSO,DIPLOMADO,2025,2525,5.0,,
1,DIPET,DIPLOMADO,2007,2008,91.0,,
1,DIPET,DIPLOMADO,2008,2009,38.0,,
1,DIPET,DIPLOMADO,2009,2010,29.0,,
1,DIPET,DIPLOMADO,2010,2011,13.0,,
1,DIPETDA,DIPLOMADO,2014,2015,3.0,,
1,DIPETPM,DIPLOMADO,2020,2021,22.0,7.0,0.2413793103448276
1,DIPETPM,DIPLOMADO,2021,2022,47.0,,
1,DIPETPM,DIPLOMADO,2022,2023,36.0,,
1,DIPETPM,DIPLOMADO,2022,2522,1.0,7.0,0.875
1,DIPETPM,DIPLOMADO,2023,2024,4.0,16.0,0.8
1,DIPETPM,DIPLOMADO,2023,2523,20.0,19.0,0.48717948717948717
1,DIPETPM,DIPLOMADO,2024,2025,1.0,24.0,0.96
1,DIPETPM,DIPLOMADO,2024,2524,7.0,10.0,0.5882352941176471
1,DIPETPM,DIPLOMADO,2025,2026,1.0,9.0,0.9
1,DIPETPM,DIPLOMADO,2025,2525,2.0,2.0,0.5
1,DIPETREDU,DIPLOMADO,2024,2524,,139.0,
1,DIPEVMEU,DIPLOMADO,2023,2523,,55.0,
1,DIPEVMEU,DIPLOMADO,2024,2524,52.0,,
1,DIPEYDS,DIPLOMADO,2012,2013,6.0,,
1,DIPEYDS,DIPLOMADO,2013,2014,9.0,,
1,DIPEYDS,DIPLOMADO,2014,2015,5.0,,
1,DIPEYDS,DIPLOMADO,2019,2519,8.0,,
1,DIPEYFE,DIPLOMADO,2021,2521,18.0,,
1,DIPEYFE,DIPLOMADO,2022,2522,19.0,8.0,0.2962962962962963
1,DIPEYFE,DIPLOMADO,2023,2523,12.0,11.0,0.4782608695652174
1,DIPEYFE,DIPLOMADO,2024,2524,12.0,6.0,0.3333333333333333
1,DIPFCC,DIPLOMADO,2018,2019,5.0,,
1,DIPFCD,DIPLOMADO,2019,2020,11.0,,
1,DIPFCD,DIPLOMADO,2020,2021,15.0,,
1,DIPFCD,DIPLOMADO,2021,2521,13.0,3.0,0.1875
1,DIPFCDP,DIPLOMADO,2022,2522,12.0,,
1,DIPFCDP,DIPLOMADO,2024,2524,2.0,8.0,0.8
1,DIPFCDP,DIPLOMADO,2025,2525,7.0,,
1,DIPFCMF,DIPLOMADO,2020,2021,19.0,,
1,DIPFCMF,DIPLOMADO,2021,2521,5.0,5.0,0.5
1,DIPFCMF,DIPLOMADO,2023,2523,2.0,8.0,0.8
1,DIPFCMF,DIPLOMADO,2025,2525,13.0,,
1,DIPFGVB,DIPLOMADO,2024,2524,4.0,1.0,0.2
1,DIPFPGBP,DIPLOMADO,2022,2522,7.0,1.0,0.125
1,DIPFPIT,DIPLOMADO,2010,2011,11.0,,
1,DIPFPIT,DIPLOMADO,2011,2012,17.0,,
1,DIPFPIT,DIPLOMADO,2012,2013,26.0,,
1,DIPFPIT,DIPLOMADO,2013,2014,10.0,,
1,DIPFPIT,DIPLOMADO,2014,2015,25.0,,
1,DIPFPIT,DIPLOMADO,2018,2019,18.0,,
1,DIPFPPS,DIPLOMADO,2025,2525,26.0,,
1,DIPFTO,DIPLOMADO,2020,2021,7.0,,
1,DIPGA,DIPLOMADO,2007,2008,28.0,,
1,DIPGA,DIPLOMADO,2008,2009,21.0,,
1,DIPGA,DIPLOMADO,2009,2010,14.0,,
1,DIPGA,DIPLOMADO,2010,2011,15.0,,
1,DIPGA,DIPLOMADO,2011,2012,27.0,,
1,DIPGA,DIPLOMADO,2012,2013,40.0,,
1,DIPGA,DIPLOMADO,2013,2014,57.0,,
1,DIPGA,DIPLOMADO,2014,2015,54.0,,
1,DIPGA,DIPLOMADO,2015,2016,41.0,,
1,DIPGA,DIPLOMADO,2016,2017,45.0,,
1,DIPGA,DIPLOMADO,2017,2018,52.0,,
1,DIPGA,DIPLOMADO,2018,2019,38.0,,
1,DIPGA,DIPLOMADO,2019,2020,,27.0,
1,DIPGA,DIPLOMADO,2020,2021,16.0,,
1,DIPGAPL,DIPLOMADO,2024,2524,6.0,9.0,0.6
1,DIPGB,DIPLOMADO,2014,2015,9.0,,
1,DIPGC,DIPLOMADO,2007,2008,14.0,,
1,DIPGCA,DIPLOMADO,2007,2008,54.0,,
1,DIPGCAC,DIPLOMADO,2016,2017,23.0,,
1,DIPGCAC,DIPLOMADO,2019,2020,11.0,,
1,DIPGCAC,DIPLOMADO,2020,2021,26.0,,
1,DIPGCAC,DIPLOMADO,2021,2022,14.0,,
1,DIPGCAC,DIPLOMADO,2022,2023,14.0,,
1,DIPGCAC,DIPLOMADO,2025,2525,7.0,,
1,DIPGCAS,DIPLOMADO,2019,2519,2.0,,
1,DIPGCC,DIPLOMADO,2024,2524,1.0,9.0,0.9
1,DIPGCE,DIPLOMADO,2017,2018,31.0,,
1,DIPGCL,DIPLOMADO,2016,2017,28.0,,
1,DIPGCLC,DIPLOMADO,2007,2008,9.0,,
1,DIPGCLC,DIPLOMADO,2008,2009,44.0,,
1,DIPGCLC,DIPLOMADO,2009,2010,15.0,,
1,DIPGCLC,DIPLOMADO,2010,2011,17.0,,
1,DIPGCLC,DIPLOMADO,2011,2012,4.0,,
1,DIPGCLC,DIPLOMADO,2015,2016,33.0,,
1,DIPGCOIF,DIPLOMADO,2024,2524,2.0,19.0,0.9047619047619048
1,DIPGCOIF,DIPLOMADO,2025,2525,6.0,12.0,0.6666666666666666
1,DIPGCSP,DIPLOMADO,2007,2008,3.0,,
1,DIPGCSP,DIPLOMADO,2008,2009,7.0,,
1,DIPGCSP,DIPLOMADO,2009,2010,15.0,,
1,DIPGCSP,DIPLOMADO,2010,2011,10.0,,
1,DIPGCSP,DIPLOMADO,2011,2012,7.0,,
1,DIPGCT,DIPLOMADO,2013,2014,10.0,,
1,DIPGCT,DIPLOMADO,2014,2015,10.0,,
1,DIPGCT,DIPLOMADO,2015,2016,10.0,,
1,DIPGCT,DIPLOMADO,2017,2018,8.0,,
1,DIPGCT,DIPLOMADO,2019,2020,7.0,,
1,DIPGD,DIPLOMADO,2010,2011,44.0,,
1,DIPGEO,DIPLOMADO,2017,2018,16.0,,
1,DIPGEO,DIPLOMADO,2018,2019,27.0,,
1,DIPGEO,DIPLOMADO,2021,2521,33.0,3.0,0.08333333333333333
1,DIPGEO,DIPLOMADO,2022,2522,11.0,18.0,0.6206896551724138
1,DIPGEO,DIPLOMADO,2023,2523,2.0,25.0,0.9259259259259259
1,DIPGEO,DIPLOMADO,2024,2524,,5.0,
1,DIPGEO,DIPLOMADO,2025,2525,2.0,,
1,DIPGEOE,DIPLOMADO,2010,2011,10.0,,
1,DIPGES,DIPLOMADO,2007,2008,46.0,,
1,DIPGES,DIPLOMADO,2008,2009,40.0,,
1,DIPGES,DIPLOMADO,2009,2010,46.0,,
1,DIPGES,DIPLOMADO,2019,2020,35.0,,
1,DIPGETP,DIPLOMADO,2014,2015,16.0,,
1,DIPGETP,DIPLOMADO,2015,2016,30.0,,
1,DIPGETP,DIPLOMADO,2017,2018,4.0,6.0,0.6
1,DIPGF,DIPLOMADO,2020,2021,30.0,,
1,DIPGFIN,DIPLOMADO,2007,2008,10.0,,
1,DIPGFIN,DIPLOMADO,2009,2010,19.0,,
1,DIPGFIN,DIPLOMADO,2010,2011,8.0,,
1,DIPGFIN,DIPLOMADO,2011,2012,18.0,,
1,DIPGFIN,DIPLOMADO,2012,2013,22.0,,
1,DIPGFIN,DIPLOMADO,2013,2014,22.0,,
1,DIPGFIN,DIPLOMADO,2014,2015,21.0,,
1,DIPGFIN,DIPLOMADO,2015,2016,18.0,,
1,DIPGFIN,DIPLOMADO,2016,2017,21.0,,
1,DIPGFIN,DIPLOMADO,2017,2018,32.0,,
1,DIPGFIN,DIPLOMADO,2018,2019,26.0,,
1,DIPGFIN,DIPLOMADO,2019,2020,1.0,13.0,0.9285714285714286
1,DIPGFIN,DIPLOMADO,2020,2021,12.0,,
1,DIPGFIN,DIPLOMADO,2021,2521,8.0,1.0,0.1111111111111111
1,DIPGFIN,DIPLOMADO,2022,2023,3.0,2.0,0.4
1,DIPGFIN,DIPLOMADO,2023,2024,1.0,12.0,0.9230769230769231
1,DIPGFIN,DIPLOMADO,2024,2025,6.0,22.0,0.7857142857142857
1,DIPGFIN,DIPLOMADO,2025,2026,31.0,4.0,0.11428571428571428
1,DIPGFM,DIPLOMADO,2018,2518,1.0,,
1,DIPGFP,DIPLOMADO,2012,2013,7.0,,
1,DIPGGR,DIPLOMADO,2019,2519,201.0,,
1,DIPGGR,DIPLOMADO,2021,2521,11.0,,
1,DIPGIL,DIPLOMADO,2015,2016,25.0,,
1,DIPGIL,DIPLOMADO,2016,2017,25.0,,
1,DIPGIN,DIPLOMADO,2022,2522,2.0,11.0,0.8461538461538461
1,DIPGIN,DIPLOMADO,2023,2523,2.0,5.0,0.7142857142857143
1,DIPGIN,DIPLOMADO,2024,2524,2.0,12.0,0.8571428571428571
1,DIPGIN,DIPLOMADO,2025,2525,13.0,,
1,DIPGINF,DIPLOMADO,2010,2011,16.0,,
1,DIPGINF,DIPLOMADO,2011,2012,11.0,,
1,DIPGINF,DIPLOMADO,2012,2013,17.0,,
1,DIPGINF,DIPLOMADO,2013,2014,23.0,,
1,DIPGINF,DIPLOMADO,2014,2015,27.0,,
1,DIPGINF,DIPLOMADO,2015,2016,19.0,,
1,DIPGINF,DIPLOMADO,2016,2017,9.0,,
1,DIPGINF,DIPLOMADO,2017,2018,13.0,,
1,DIPGINM,DIPLOMADO,2007,2008,11.0,,
1,DIPGIT,DIPLOMADO,2019,2020,13.0,,
1,DIPGLAB,DIPLOMADO,2014,2015,20.0,,
1,DIPGLCD,DIPLOMADO,2010,2011,4.0,,
1,DIPGLDN,DIPLOMADO,2007,2008,10.0,,
1,DIPGLGC,DIPLOMADO,2007,2008,12.0,,
1,DIPGLGC,DIPLOMADO,2008,2009,17.0,,
1,DIPGLGM,DIPLOMADO,2009,2010,28.0,,
1,DIPGLGM,DIPLOMADO,2010,2011,10.0,,
1,DIPGLGM,DIPLOMADO,2011,2012,5.0,,
1,DIPGLGM,DIPLOMADO,2015,2016,6.0,,
1,DIPGLGM,DIPLOMADO,2016,2017,7.0,,
1,DIPGLGM,DIPLOMADO,2017,2018,5.0,,
1,DIPGLGM,DIPLOMADO,2020,2520,7.0,4.0,0.36363636363636365
1,DIPGLGM,DIPLOMADO,2022,2522,,1.0,
1,DIPGLI,DIPLOMADO,2017,2018,25.0,,
1,DIPGLI,DIPLOMADO,2018,2019,23.0,,
1,DIPGLI,DIPLOMADO,2019,2020,,6.0,
1,DIPGLPD,DIPLOMADO,2007,2008,31.0,,
1,DIPGLPD,DIPLOMADO,2008,2009,15.0,,
1,DIPGLPD,DIPLOMADO,2009,2010,15.0,,
1,DIPGLPD,DIPLOMADO,2010,2011,22.0,,
1,DIPGLPD,DIPLOMADO,2011,2012,25.0,,
1,DIPGLPD,DIPLOMADO,2012,2013,38.0,,
1,DIPGLPD,DIPLOMADO,2013,2014,48.0,,
1,DIPGLPD,DIPLOMADO,2014,2015,56.0,,
1,DIPGLPD,DIPLOMADO,2015,2016,39.0,,
1,DIPGLPD,DIPLOMADO,2016,2017,45.0,,
1,DIPGLPD,DIPLOMADO,2017,2018,50.0,,
1,DIPGLPD,DIPLOMADO,2018,2019,39.0,,
1,DIPGLPD,DIPLOMADO,2019,2020,,24.0,
1,DIPGLPD,DIPLOMADO,2020,2021,15.0,,
1,DIPGMDIA,DIPLOMADO,2021,2521,19.0,2.0,0.09523809523809523
1,DIPGPIS,DIPLOMADO,2017,2018,73.0,,
1,DIPGPIS,DIPLOMADO,2018,2019,57.0,,
1,DIPGPIS,DIPLOMADO,2021,2022,67.0,1.0,0.014705882352941176
1,DIPGPIS,DIPLOMADO,2022,2023,55.0,12.0,0.1791044776119403
1,DIPGPIS,DIPLOMADO,2023,2523,9.0,34.0,0.7906976744186046
1,DIPGPIS,DIPLOMADO,2024,2524,7.0,57.0,0.890625
1,DIPGPIS,DIPLOMADO,2025,2525,8.0,8.0,0.5
1,DIPGPM,DIPLOMADO,2011,2012,12.0,,
1,DIPGPMCO,DIPLOMADO,2024,2524,,27.0,
1,DIPGR,DIPLOMADO,2015,2016,12.0,,
1,DIPGR,DIPLOMADO,2016,2017,12.0,,
1,DIPGR,DIPLOMADO,2017,2018,12.0,,
1,DIPGR,DIPLOMADO,2018,2019,16.0,,
1,DIPGR,DIPLOMADO,2019,2020,11.0,,
1,DIPGRDO,DIPLOMADO,2021,2521,13.0,,
1,DIPGRFPD,DIPLOMADO,2023,2523,,17.0,
1,DIPGRFPD,DIPLOMADO,2024,2524,2.0,23.0,0.92
1,DIPGRFPD,DIPLOMADO,2025,2525,2.0,7.0,0.7777777777777778
1,DIPGRH,DIPLOMADO,2011,2012,12.0,,
1,DIPGRH,DIPLOMADO,2012,2013,17.0,,
1,DIPGRH,DIPLOMADO,2013,2014,23.0,,
1,DIPGRH,DIPLOMADO,2014,2015,26.0,,
1,DIPGRH,DIPLOMADO,2015,2016,33.0,,
1,DIPGRH,DIPLOMADO,2016,2017,19.0,,
1,DIPGRH,DIPLOMADO,2017,2018,21.0,,
1,DIPGRH,DIPLOMADO,2018,2019,15.0,,
1,DIPGRH,DIPLOMADO,2019,2020,1.0,17.0,0.9444444444444444
1,DIPGRH,DIPLOMADO,2020,2520,6.0,,
1,DIPGRH,DIPLOMADO,2021,2521,43.0,2.0,0.044444444444444446
1,DIPGRH,DIPLOMADO,2022,2522,11.0,35.0,0.7608695652173914
1,DIPGRH,DIPLOMADO,2023,2523,3.0,21.0,0.875
1,DIPGRH,DIPLOMADO,2024,2524,5.0,74.0,0.9367088607594937
1,DIPGRH,DIPLOMADO,2025,2525,62.0,9.0,0.1267605633802817
1,DIPGS,DIPLOMADO,2007,2008,24.0,,
1,DIPGS,DIPLOMADO,2008,2009,19.0,,
1,DIPGS,DIPLOMADO,2009,2010,21.0,,
1,DIPGS,DIPLOMADO,2010,2011,17.0,,
1,DIPGS,DIPLOMADO,2011,2012,23.0,,
1,DIPGS,DIPLOMADO,2012,2013,26.0,,
1,DIPGS,DIPLOMADO,2013,2014,18.0,,
1,DIPGS,DIPLOMADO,2014,2015,25.0,,
1,DIPGS,DIPLOMADO,2015,2016,12.0,,
1,DIPGS,DIPLOMADO,2016,2017,10.0,,
1,DIPGSA,DIPLOMADO,2012,2013,57.0,,
1,DIPGSA,DIPLOMADO,2013,2014,68.0,,
1,DIPGSA,DIPLOMADO,2014,2015,77.0,,
1,DIPGSA,DIPLOMADO,2015,2016,87.0,,
1,DIPGSA,DIPLOMADO,2016,2017,104.0,,
1,DIPGSA,DIPLOMADO,2017,2018,71.0,,
1,DIPGSA,DIPLOMADO,2018,2019,48.0,,
1,DIPGSA,DIPLOMADO,2019,2020,12.0,,
1,DIPGSA,DIPLOMADO,2020,2021,21.0,,
1,DIPGSA,DIPLOMADO,2021,2022,48.0,,
1,DIPGSA,DIPLOMADO,2022,2023,17.0,10.0,0.37037037037037035
1,DIPGSPP,DIPLOMADO,2017,2018,9.0,,
1,DIPGSPP,DIPLOMADO,2019,2020,31.0,1.0,0.03125
1,DIPGSSO,DIPLOMADO,2012,2013,6.0,,
1,DIPGSSO,DIPLOMADO,2014,2015,1.0,,
1,DIPGSSO,DIPLOMADO,2015,2016,4.0,,
1,DIPGSSO,DIPLOMADO,2018,2019,1.0,,
1,DIPGSSO,DIPLOMADO,2019,2020,1.0,4.0,0.8
1,DIPGSSO,DIPLOMADO,2020,2021,5.0,,
1,DIPGSSO,DIPLOMADO,2021,2022,6.0,,
1,DIPGSSO,DIPLOMADO,2023,2024,,2.0,
1,DIPGSSO,DIPLOMADO,2024,2025,,1.0,
1,DIPGT,DIPLOMADO,2017,2018,85.0,,
1,DIPGT,DIPLOMADO,2018,2019,41.0,,
1,DIPGTEM,DIPLOMADO,2024,2524,84.0,2.0,0.023255813953488372
1,DIPGYDP,DIPLOMADO,2021,2521,3.0,16.0,0.8421052631578947
1,DIPGYDPSP,DIPLOMADO,2022,2522,2.0,8.0,0.8
1,DIPGYDPSP,DIPLOMADO,2023,2523,9.0,13.0,0.5909090909090909
1,DIPGYDPSP,DIPLOMADO,2024,2524,5.0,24.0,0.8275862068965517
1,DIPGYDPSP,DIPLOMADO,2025,2525,,10.0,
1,DIPHMED,DIPLOMADO,2011,2012,23.0,,
1,DIPIALI,DIPLOMADO,2013,2014,25.0,,
1,DIPIAOIT,DIPLOMADO,2025,2525,11.0,,
1,DIPIBEI,DIPLOMADO,2024,2524,5.0,13.0,0.7222222222222222
1,DIPICI,DIPLOMADO,2014,2015,6.0,,
1,DIPICI,DIPLOMADO,2015,2016,1.0,,
1,DIPICLI,DIPLOMADO,2010,2011,23.0,,
1,DIPICLI,DIPLOMADO,2011,2012,22.0,,
1,DIPICLI,DIPLOMADO,2012,2013,8.0,,
1,DIPICLI,DIPLOMADO,2013,2014,11.0,,
1,DIPICMH,DIPLOMADO,2023,2523,3.0,8.0,0.7272727272727273
1,DIPICMH,DIPLOMADO,2024,2524,1.0,8.0,0.8888888888888888
1,DIPICMH,DIPLOMADO,2025,2525,4.0,9.0,0.6923076923076923
1,DIPIDM,DIPLOMADO,2021,2022,21.0,,
1,DIPIDT,DIPLOMADO,2008,2009,18.0,,
1,DIPIDT,DIPLOMADO,2009,2010,11.0,,
1,DIPIDT,DIPLOMADO,2010,2011,5.0,,
1,DIPIDTIC,DIPLOMADO,2014,2015,8.0,,
1,DIPIDTIC,DIPLOMADO,2015,2016,5.0,,
1,DIPIEA,DIPLOMADO,2011,2012,64.0,,
1,DIPIEA,DIPLOMADO,2012,2013,2.0,,
1,DIPIEA,DIPLOMADO,2015,2016,33.0,,
1,DIPIEA,DIPLOMADO,2016,2017,17.0,,
1,DIPIEA,DIPLOMADO,2017,2018,33.0,,
1,DIPIEA,DIPLOMADO,2018,2019,24.0,,
